Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (å¡C),Temp Flag,Dew Point Temp (å¡C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 5:00,2019,9,6,5:00,12.7,,12.7,,100,,7,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 6:00,2019,9,6,6:00,13.6,,8.3,,71,,9,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 7:00,2019,9,6,7:00,14.4,,8.8,,69,,14,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 8:00,2019,9,6,8:00,15.5,,9.3,,67,,12,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 9:00,2019,9,6,9:00,15.9,,9.4,,65,,11,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 10:00,2019,9,6,10:00,16.8,,9.6,,63,,12,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 11:00,2019,9,6,11:00,18.1,,9.4,,57,,14,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 12:00,2019,9,6,12:00,18.9,,7.2,,47,,13,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 13:00,2019,9,6,13:00,19.7,,8.6,,49,,13,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 14:00,2019,9,6,14:00,20.8,,8.3,,45,,12,,20,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 15:00,2019,9,6,15:00,21.1,,8.8,,45,,12,,22,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 16:00,2019,9,6,16:00,20,,8.9,,49,,12,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 17:00,2019,9,6,17:00,19.9,,8.3,,47,,13,,20,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 18:00,2019,9,6,18:00,19.3,,8.5,,50,,12,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 19:00,2019,9,6,19:00,18,,8.9,,55,,12,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 20:00,2019,9,6,20:00,17.3,,9,,58,,12,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 21:00,2019,9,6,21:00,16.9,,9.5,,62,,13,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 22:00,2019,9,6,22:00,17,,8.9,,59,,13,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-06 23:00,2019,9,6,23:00,16.3,,8.6,,60,,15,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 0:00,2019,9,7,0:00,15,,9,,67,,14,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 1:00,2019,9,7,1:00,14.3,,9.3,,72,,14,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 2:00,2019,9,7,2:00,13.3,,9.7,,79,,14,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 3:00,2019,9,7,3:00,12.5,,10.7,,89,,15,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 4:00,2019,9,7,4:00,12.2,,12.2,,100,,15,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 5:00,2019,9,7,5:00,11.4,,11.4,,100,,16,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 6:00,2019,9,7,6:00,10.7,,10.7,,100,,16,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 7:00,2019,9,7,7:00,12.2,,12.2,,100,,17,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 8:00,2019,9,7,8:00,13.8,,13.8,,100,,17,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 9:00,2019,9,7,9:00,13.8,,13.8,,100,,16,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 10:00,2019,9,7,10:00,14.1,,14.1,,100,,18,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 11:00,2019,9,7,11:00,15,,15,,100,,21,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 12:00,2019,9,7,12:00,17.1,,17.1,,100,,20,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 13:00,2019,9,7,13:00,19.6,,14.6,,73,,21,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 14:00,2019,9,7,14:00,20.6,,14.7,,69,,17,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 15:00,2019,9,7,15:00,22.5,,13,,55,,32,,4,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 16:00,2019,9,7,16:00,22.2,,12.3,,53,,35,,8,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 17:00,2019,9,7,17:00,22.5,,12.5,,53,,4,,6,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 18:00,2019,9,7,18:00,21.5,,12.5,,57,,6,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 19:00,2019,9,7,19:00,20,,13.6,,66,,6,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 20:00,2019,9,7,20:00,19.2,,13.9,,72,,2,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 21:00,2019,9,7,21:00,18.1,,14.1,,77,,3,,19,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 22:00,2019,9,7,22:00,17.2,,15.1,,88,,2,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-07 23:00,2019,9,7,23:00,15.4,,15.4,,100,,3,,22,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 0:00,2019,9,8,0:00,14,,14,,100,,4,,24,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 1:00,2019,9,8,1:00,13.2,,13.2,,100,,36,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 2:00,2019,9,8,2:00,12.3,,12.3,,100,,3,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 3:00,2019,9,8,3:00,12,,12,,100,,3,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 4:00,2019,9,8,4:00,12,,12,,100,,6,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 5:00,2019,9,8,5:00,11.9,,11.8,,100,,4,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 6:00,2019,9,8,6:00,11.1,,11.1,,100,,3,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 7:00,2019,9,8,7:00,10.5,,10.5,,100,,5,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 8:00,2019,9,8,8:00,10.5,,10.5,,100,,4,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 9:00,2019,9,8,9:00,10.5,,10.5,,100,,6,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 10:00,2019,9,8,10:00,10.7,,10.7,,100,,6,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 11:00,2019,9,8,11:00,10.9,,10.9,,100,,7,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 12:00,2019,9,8,12:00,11,,10.9,,100,,6,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 13:00,2019,9,8,13:00,10.6,,10.6,,100,,5,,19,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 14:00,2019,9,8,14:00,10.6,,10.6,,100,,7,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 15:00,2019,9,8,15:00,11,,11,,100,,6,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 16:00,2019,9,8,16:00,11.3,,11.3,,100,,7,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 17:00,2019,9,8,17:00,11.1,,11.1,,100,,7,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 18:00,2019,9,8,18:00,10.8,,10.8,,100,,7,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 19:00,2019,9,8,19:00,10.7,,10.7,,100,,6,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 20:00,2019,9,8,20:00,10.6,,10.6,,100,,6,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 21:00,2019,9,8,21:00,10.6,,10.5,,100,,8,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 22:00,2019,9,8,22:00,10.4,,10.4,,100,,8,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-08 23:00,2019,9,8,23:00,10.2,,10.2,,100,,8,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 0:00,2019,9,9,0:00,10.1,,10.1,,100,,9,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 1:00,2019,9,9,1:00,10.1,,10,,100,,7,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 2:00,2019,9,9,2:00,10,,10,,100,,6,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 3:00,2019,9,9,3:00,10,,10,,100,,6,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 4:00,2019,9,9,4:00,10,,9.9,,100,,7,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 5:00,2019,9,9,5:00,10,,9.9,,100,,7,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 6:00,2019,9,9,6:00,10,,9.9,,100,,6,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 7:00,2019,9,9,7:00,10.1,,10,,100,,7,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 8:00,2019,9,9,8:00,10.2,,10.2,,100,,7,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 9:00,2019,9,9,9:00,10.4,,10.3,,100,,6,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 10:00,2019,9,9,10:00,10.7,,10.7,,100,,7,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 11:00,2019,9,9,11:00,11,,10.9,,100,,8,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 12:00,2019,9,9,12:00,11.2,,11.2,,100,,9,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 13:00,2019,9,9,13:00,11.3,,11.2,,100,,8,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 14:00,2019,9,9,14:00,12,,12,,100,,7,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 15:00,2019,9,9,15:00,12.9,,12.9,,100,,6,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 16:00,2019,9,9,16:00,12.6,,12.6,,100,,5,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 17:00,2019,9,9,17:00,12.5,,12.4,,100,,6,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 18:00,2019,9,9,18:00,11.8,,11.8,,100,,7,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 19:00,2019,9,9,19:00,11.1,,11.1,,100,,8,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 20:00,2019,9,9,20:00,11.1,,11,,100,,8,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 21:00,2019,9,9,21:00,10.7,,10.7,,100,,8,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 22:00,2019,9,9,22:00,10.5,,10.5,,100,,7,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-09 23:00,2019,9,9,23:00,10.1,,10,,100,,8,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 0:00,2019,9,10,0:00,9.9,,9.9,,100,,10,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 1:00,2019,9,10,1:00,9.5,,9.5,,100,,9,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 2:00,2019,9,10,2:00,9.6,,9.5,,100,,10,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 3:00,2019,9,10,3:00,9.3,,9.3,,100,,9,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 4:00,2019,9,10,4:00,9.4,,9.4,,100,,9,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 5:00,2019,9,10,5:00,9,,8.9,,100,,6,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 6:00,2019,9,10,6:00,8.6,,8.6,,100,,8,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 7:00,2019,9,10,7:00,8.4,,8.4,,100,,8,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 8:00,2019,9,10,8:00,8.5,,8.5,,100,,10,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 9:00,2019,9,10,9:00,8.5,,8.5,,100,,9,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 10:00,2019,9,10,10:00,8.8,,8.8,,100,,11,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 11:00,2019,9,10,11:00,9.5,,9.5,,100,,10,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 12:00,2019,9,10,12:00,9.9,,9.9,,100,,11,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 13:00,2019,9,10,13:00,10.2,,10.2,,100,,11,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 14:00,2019,9,10,14:00,10.8,,10.8,,100,,9,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 15:00,2019,9,10,15:00,11.2,,11.1,,100,,11,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 16:00,2019,9,10,16:00,11,,11,,100,,9,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 17:00,2019,9,10,17:00,10.6,,10.6,,100,,10,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 18:00,2019,9,10,18:00,9.8,,9.8,,100,,8,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 19:00,2019,9,10,19:00,9.6,,9.6,,100,,10,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 20:00,2019,9,10,20:00,9.3,,9.2,,100,,9,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 21:00,2019,9,10,21:00,9.2,,9.1,,100,,10,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 22:00,2019,9,10,22:00,9.1,,9.1,,100,,10,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-10 23:00,2019,9,10,23:00,9,,8.9,,100,,10,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 0:00,2019,9,11,0:00,8.9,,8.9,,100,,10,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 1:00,2019,9,11,1:00,9.1,,9.1,,100,,12,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 2:00,2019,9,11,2:00,9.1,,9.1,,100,,12,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 3:00,2019,9,11,3:00,9.2,,9.2,,100,,13,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 4:00,2019,9,11,4:00,9.1,,9.1,,100,,13,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 5:00,2019,9,11,5:00,9.1,,9.1,,100,,13,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 6:00,2019,9,11,6:00,8.9,,8.9,,100,,14,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 7:00,2019,9,11,7:00,9.3,,9.3,,100,,14,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 8:00,2019,9,11,8:00,9.7,,9.7,,100,,13,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 9:00,2019,9,11,9:00,9.6,,9.6,,100,,17,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 10:00,2019,9,11,10:00,9.9,,9.9,,100,,14,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 11:00,2019,9,11,11:00,10.6,,10.6,,100,,16,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 12:00,2019,9,11,12:00,12.3,,9.2,,82,,17,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 13:00,2019,9,11,13:00,12.7,,8.9,,78,,13,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 14:00,2019,9,11,14:00,12.8,,9.3,,80,,14,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 15:00,2019,9,11,15:00,14.4,,10.3,,76,,12,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 16:00,2019,9,11,16:00,13.6,,9.8,,78,,13,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 17:00,2019,9,11,17:00,13.7,,10.3,,80,,14,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 18:00,2019,9,11,18:00,13.4,,9.7,,78,,15,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 19:00,2019,9,11,19:00,12.6,,10.5,,87,,13,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 20:00,2019,9,11,20:00,11.4,,11.1,,98,,13,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 21:00,2019,9,11,21:00,10.8,,10.8,,100,,14,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 22:00,2019,9,11,22:00,10.1,,10.1,,100,,15,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-11 23:00,2019,9,11,23:00,10.1,,10,,100,,15,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 0:00,2019,9,12,0:00,9.7,,9.6,,100,,15,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 1:00,2019,9,12,1:00,8.9,,8.9,,100,,15,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 2:00,2019,9,12,2:00,8.5,,8.5,,100,,16,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 3:00,2019,9,12,3:00,8.2,,8.2,,100,,17,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 4:00,2019,9,12,4:00,7.3,,7.3,,100,,17,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 5:00,2019,9,12,5:00,6.9,,6.9,,100,,18,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 6:00,2019,9,12,6:00,6.4,,6.4,,100,,17,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 7:00,2019,9,12,7:00,7.3,,7.3,,100,,19,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 8:00,2019,9,12,8:00,8.8,,8.8,,100,,16,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 9:00,2019,9,12,9:00,10.9,,10.9,,100,,16,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 10:00,2019,9,12,10:00,13.1,,12.6,,97,,17,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 11:00,2019,9,12,11:00,15.5,,12.1,,80,,16,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 12:00,2019,9,12,12:00,17.1,,12.2,,73,,18,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 13:00,2019,9,12,13:00,19,,12.4,,66,,16,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 14:00,2019,9,12,14:00,19.8,,11,,57,,16,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 15:00,2019,9,12,15:00,20.5,,9,,48,,16,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 16:00,2019,9,12,16:00,21.1,,8.3,,44,,15,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 17:00,2019,9,12,17:00,21.1,,9.2,,46,,16,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 18:00,2019,9,12,18:00,20.3,,9.1,,49,,13,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 19:00,2019,9,12,19:00,18.2,,9.3,,56,,12,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 20:00,2019,9,12,20:00,16.7,,10.2,,66,,13,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 21:00,2019,9,12,21:00,16.2,,9.2,,63,,13,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 22:00,2019,9,12,22:00,15.6,,7.9,,60,,14,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-12 23:00,2019,9,12,23:00,14.9,,8.4,,65,,15,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 0:00,2019,9,13,0:00,13.7,,9.1,,74,,16,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 1:00,2019,9,13,1:00,12.4,,9.9,,85,,17,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 2:00,2019,9,13,2:00,12,,10.2,,89,,17,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 3:00,2019,9,13,3:00,11,,11,,100,,18,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 4:00,2019,9,13,4:00,10.8,,10.8,,100,,19,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 5:00,2019,9,13,5:00,10.8,,10.8,,100,,34,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 6:00,2019,9,13,6:00,11.2,,11.2,,100,,14,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-09-13 7:00,2019,9,13,7:00,11.2,,11.2,,100,,22,,13,,,,,,,,,,
